Text,Label
BUT   SMITE UPON  ,plato
FRIENDWHO   SEEMS ,plato
GUSTY RUSTY OLD   ,hawthorne
SAID  SHE   MUCH  ,shakespeare
WAS   SELDOMANGRY ,tolstoy
TOO   REMOTEAND   ,tolstoy
TRAIN COME  THEN  ,shakespeare
THEIR LAWS  WHICH ,plato
MIXED WITH  FLOUR ,aquinas
OVER  HER   PALE  ,hawthorne
WILL  DARE  NOT   ,confucius
AND   DRIED MEATS ,confucius
STAFF AND   WENT  ,tolstoy
THE   FIRE  FANNED,tolstoy
ACTUALMORTALSIN   ,aquinas
BUT   FIFTY PACES ,confucius
SHE   FEEL  ABLE  ,tolstoy
VERY  TERM  LAW   ,plato
OLD   LAW   HAD   ,aquinas
GREAT QUELL BRING ,shakespeare
LANE  WHILE OTHERS,confucius
WAY   DOWN  HANGS ,shakespeare
OTHERSCHAP  THE   ,confucius
FIRST ORIGINAND   ,plato
LOVE  THOSE WHO   ,aquinas
THE   FIVE  SORTS ,confucius
FROM  THE   FINGER,plato
HAD   THREE SUITS ,shakespeare
YOU   ARE   FRENCH,tolstoy
MORE  CHAP  CHI   ,confucius
ILL   SERVE THIS  ,shakespeare
THE   LAST  ATTACK,hawthorne
THEE  ASKED HER   ,hawthorne
OLD   GROANSYET   ,shakespeare
SELF  LOVE  SINCE ,aquinas
FATHERNOR   THE   ,aquinas
AND   YOU   MISHA ,tolstoy
THE   TALL  CHAIRS,hawthorne
THE   BAY   HAD   ,hawthorne
FAIRLYCALLEDMANLY ,plato
SOME  OTHERSSEARCH,shakespeare
EGG   ONE   DAY   ,hawthorne
HALF  MILES FROM  ,tolstoy
SOUL  WHICH THE   ,aquinas
THE   NEEDS NOT   ,aquinas
HERE  EACH  LUTE  ,confucius
PLAY  OVER  THE   ,hawthorne
WAS   ROSTV MOVED ,tolstoy
THE   SAME  FORM  ,aquinas
THEY  GIVE  WAY   ,hawthorne
EARTH WHICH NOT   ,plato
THEIR THIRD YEAR  ,plato
STEPS YOU   WOULD ,hawthorne
SKETCHWAS   CALLED,plato
SORRY FOR   THAT  ,tolstoy
THEY  MAY   FROM  ,aquinas
SAID  THEY  WHO   ,confucius
SHAN  THE   MASTER,confucius
MAN   ALSO  THAT  ,plato
CRIED WHY   WORTHY,shakespeare
OUR   PROOF THAT  ,plato
LITTLEPEARL THE   ,hawthorne
HOW   UGLY  DIDST ,shakespeare
THESE CLIMB THE   ,confucius
MORE  WHO   WAS   ,shakespeare
THEE  EXEUNTFRIAR ,shakespeare
HORRORFALL  AND   ,shakespeare
THAT  UNCLE VENNER,hawthorne
EPH   ROOTEDAND   ,aquinas
PLUMS THEY  HAD   ,tolstoy
AND   HER   WILL  ,shakespeare
MANTUAHERE  LIVES ,shakespeare
YOUR  PARDONYOU   ,tolstoy
PROVE YOUR  DUTIES,confucius
GAIN  WHEN  YOU   ,confucius
CAN   MEAN  EITHER,aquinas
STRUCKAND   BEATEN,plato
AND   STALLSBECAME,tolstoy
HAVE  BEEN  MINE  ,shakespeare
HER   TOIL  SHE   ,confucius
THINGSFOR   SHOW  ,aquinas
SOLD  NOT   YET   ,shakespeare
OUT   SETS  MADE  ,tolstoy
YOU   FROM  WHAT  ,shakespeare
THE   HARES HAD   ,tolstoy
ARE   YOU   WORTHY,shakespeare
THE   STABLEBEING ,confucius
VENIALSIN   TAKEN ,aquinas
THOSE FOR   WHICH ,aquinas
THE   LIGHT RISES ,aquinas
DEEDS HIS   REIGN ,confucius
MORAL ACTS  DERIVE,aquinas
WILL  THEY  STILL ,plato
LAY   DURINGTHE   ,plato
HONOR SHE   SAID  ,tolstoy
WAR   HAS   BEEN  ,tolstoy
PHBE  DROOP HER   ,hawthorne
SEE   THY   OTHER ,shakespeare
AND   COARSELIFE  ,tolstoy
WAS   GLORY WHICH ,tolstoy
BACK  INTO  UNION ,aquinas
HARD  WAS   THE   ,confucius
AND   PERSONWHEN  ,hawthorne
THEY  STILL LIVING,tolstoy
AND   SOCIALORDER ,confucius
FIRM  MERELYCHAP  ,confucius
YOU   SEE   EXCEPT,plato
ADORN HER   HAD   ,hawthorne
AND   EIGHT YEARS ,confucius
ARE   FEW   CHAP  ,confucius
ABOUT ALL   DAY   ,hawthorne
SHALL FINE  HIM   ,plato
ALWAYSLOOK  GRAVE ,confucius
NOT   REFUSEAND   ,tolstoy
INDEEDVIVID ENOUGH,hawthorne
AND   ORDER MIGHT ,plato
LABORSCALLEDFOR   ,tolstoy
SON   FOR   INDEED,shakespeare
SHAPE WHY   DOST  ,hawthorne
HIS   SISTERWHEN  ,tolstoy
THAT  THEIR ATTACK,tolstoy
TRUE  THIS  YELLOW,hawthorne
ANY   AND   PAY   ,tolstoy
EFFECTNOW   THE   ,aquinas
LITTLEFIGUREWITH  ,hawthorne
OTHER SIN   AND   ,hawthorne
HIS   GROOM WHO   ,tolstoy
ROW   WHICH LOOKED,tolstoy
AND   DWELLSAND   ,plato
YES   INDEEDSAID  ,hawthorne
PERSONAND   ONE   ,aquinas
PEOPLEWILL  RESUME,confucius
KANG  ONCE  SENT  ,confucius
SNUB  NOSED FACE  ,tolstoy
PRINCEANDREWPALE  ,tolstoy
HIS   MIND  NEVER ,plato
VERY  BRIEF THE   ,shakespeare
MARVELOUR   MILD  ,shakespeare
FEEL  MYSELFBETTER,tolstoy
DERBY STREETALL   ,hawthorne
AND   CANNONWERE  ,tolstoy
HENCE THIS  UNION ,aquinas
BEAUTYTHAT  HAVE  ,hawthorne
RUSSIATHAT  THE   ,tolstoy
BENCH AND   ALL   ,tolstoy
FEET  THE   HORSES,tolstoy
RANK  THIS  FAIR  ,hawthorne
WAS   MADAMESTAHL ,tolstoy
BRIGHTSMILE AND   ,tolstoy
MAD   GOOD  FATHER,shakespeare
FIE   THOU  SHAMST,shakespeare
THOSE PSALMSHOW   ,aquinas
WITH  ANY   WATER ,aquinas
THE   MORAL NOW   ,aquinas
THE   LAST  YEAR  ,plato
IMPORTUNLESSTHEY  ,hawthorne
FLIES ROUND AND   ,confucius
VENIALSINS  LEAD  ,aquinas
MAY   LEARN MANY  ,plato
ARE   SONS  GOD   ,aquinas
FROM  THE   SHAFT ,shakespeare
YOU   SURELYDID   ,tolstoy
STILL YOUNG THE   ,plato
HIS   HOUSE UPON  ,aquinas
OFFER THE   PEOPLE,aquinas
BUT   HOW   GIRLS ,tolstoy
CRYINGBEFORESHE   ,tolstoy
WILL  CATCH WELL  ,shakespeare
THEM  THESE WILL  ,plato
HIS   FORMERLOVE  ,tolstoy
OBTAINTHE   OTHER ,plato
YEAR  THE   CAUSE ,plato
WAS   LEFT  HAD   ,tolstoy
SOULS THAN  ONE   ,hawthorne
SECRETBOND  WHY   ,hawthorne
MORE  OFTEN HEARD ,plato
WITHINWOULD NOT   ,shakespeare
JOAN  TRACT AFTER ,aquinas
ROGUE AND   DEEMED,plato
MUDDY WALKS AND   ,hawthorne
NOT   ONLY  WHERE ,tolstoy
MADE  WITHINTHE   ,plato
OUR   OWN   THERE ,hawthorne
THE   GREAT GODS  ,shakespeare
AGREEDTHAT  OUR   ,plato
SHE   WENT  AWAY  ,shakespeare
ITS   PROPERGOOD  ,aquinas
HIM   COME  LIE   ,tolstoy
STUFF DENSOVWAS   ,tolstoy
THEIR EYES  UPON  ,confucius
YOUR  SINGLEBOND  ,shakespeare
ANGEL SAID  LUKE  ,aquinas
MASTERPARSONFOR   ,shakespeare
MADAM WELL  FOR   ,shakespeare
FINE  FELLOWTHERES,tolstoy
WELL  OUR   FATHER,shakespeare
THE   SILVERCASKET,shakespeare
THE   AGENT ACTS  ,aquinas
BUT   ALAS  WHO   ,shakespeare
DID   HEAR  THE   ,shakespeare
HIS   FACE  WHAT  ,tolstoy
THE   PRIESTFOR   ,aquinas
ARE   THEY  GONE  ,shakespeare
TRUTH FROM  HIS   ,hawthorne
MAN   MUST  KNOW  ,shakespeare
LIN   FANG  CHAP  ,confucius
STIR  ALL   AROUND,tolstoy
AND   THAT  IVE   ,tolstoy
AND   SURELYTHE   ,plato
CALLEDFILIALFEAR  ,aquinas
ANDREWWAS   ALONE ,tolstoy
DURINGHIS   EXILE ,confucius
HORSESAND   TRAP  ,tolstoy
THATS THE   WAY   ,tolstoy
THE   KEEN  VISION,plato
THAT  BEFORESIN   ,aquinas
GIVE  THEE  REMEDY,shakespeare
BOTH  SEALEDAND   ,plato
DEUCE TAKE  OLD   ,hawthorne
AND   RULERSMUST  ,plato
SION  ARE   AFRAID,aquinas
THE   GRASS DOES  ,confucius
WILL  BRING THIS  ,hawthorne
LOVE  HIM   WILT  ,hawthorne
FIRMLYINTO  HIS   ,hawthorne
WHICH WAS   NEW   ,aquinas
THE   VIRGINSEEING,aquinas
AND   BLACK BROWED,hawthorne
WELKINDANCE INDEED,shakespeare
THE   GUEST AND   ,aquinas
CASE  LASTEDFOR   ,aquinas
HIM   THE   DUTY  ,confucius
OLD   FOR   HER   ,tolstoy
EARTH WERE  SOAKED,tolstoy
WITH  MINE  BUT   ,confucius
THOSE YOU   ARE   ,shakespeare
DUTY  WHEN  YOU   ,confucius
THOUGHGOD   WISHES,aquinas
THIS  BRIDE GOES  ,confucius
SOME  WHO   WISHED,aquinas
WITH  SUCH  PEOPLE,hawthorne
VEIL  OVER  ALL   ,tolstoy
WILL  FOLLOWNEXT  ,plato
WHO   WAS   YOUNG ,plato
MUCH  THE   WILL  ,aquinas
THUS  THEY  THINK ,plato
DUE   WEIGHTAND   ,aquinas
FATAL HAMMERMUST  ,hawthorne
TOOK  EFFECTTHIS  ,plato
THAT  GOOSE LOOK  ,shakespeare
AVOID AND   NOT   ,plato
FOR   YOU   COME  ,shakespeare
MOTIONTHE   FOURTH,plato
SAYS  BANISHJOYS  ,aquinas
DOES  OUR   FRIEND,tolstoy
THOU  SHALT TEASE ,hawthorne
HATH  BEEN  KIND  ,hawthorne
SAYS  COL   THAT  ,aquinas
VERY  FIRST HOUSE ,shakespeare
HEROD FOR   HEROD ,aquinas
MAD   MAN   HEAR  ,shakespeare
BEYONDTHE   RULE  ,aquinas
THE   NEXT  HOUSE ,tolstoy
ACTIONFIRST THAT  ,aquinas
ENJOYSGOD   AND   ,aquinas
PLATO WAS   AWARE ,plato
ARE   HIS   EYES  ,shakespeare
ILL   FIND  ROMEO ,shakespeare
WHO   HAD   ENOUGH,hawthorne
THINKSEVIL  YES   ,plato
PLAIN THAT  THESE ,aquinas
AND   VEXED FOR   ,tolstoy
HIER  THE   HOLY  ,aquinas
AND   MOTH  EATEN ,hawthorne
HIGHERRANK  THAN  ,aquinas
DAY   WHEN  PIERRE,tolstoy
FROM  THE   SIDES ,plato
TELFY ANY   ONE   ,plato
MAY   KNOW  OUR   ,aquinas
OUR   HEAD  WITH  ,aquinas
MASTERWAS   MILD  ,confucius
WHOM  SHE   SOUGHT,hawthorne
THE   GUEST WHOM  ,hawthorne
SUCH  COLORSWERE  ,confucius
AND   DECEITMEN   ,plato
MORE  SHE   TRIED ,tolstoy
YOKED FOR   HIM   ,confucius
WORLD BELOW THIS  ,plato
OFF   FROM  OUR   ,plato
DOGS  AND   HORSES,confucius
HEAR  THEIR WORDS ,confucius
LIGHT LOW   DOWN  ,tolstoy
WORLD AND   SAD   ,hawthorne
LIGHT FOR   SHAME ,shakespeare
THY   VIRTUEPURE  ,confucius
HOUSE THE   WOMAN ,plato
DEVISELAWS  FOR   ,shakespeare
THE   GLASS HER   ,tolstoy
SHE   PARTLYDREW  ,hawthorne
WITH  OTHERSWAS   ,confucius
CALLEDDIVINEREPLY ,aquinas
TABLESFULL  HERE  ,shakespeare
THAT  THE   GREEKS,plato
SUCH  AID   THEIR ,confucius
CAN   ATTAINBUT   ,aquinas
AND   THEIR CURSES,plato
DEEPERAND   RICHER,hawthorne
COBRASHAUNT THIS  ,confucius
DOES  THEM  OUT   ,aquinas
WILL  YOU   SPEAK ,shakespeare
EVEN  HERE  AMID  ,tolstoy
WHO   BRINGSWORD  ,shakespeare
THEM  THAT  MAKE  ,aquinas
FROM  OTHERSTHEN  ,confucius
XXI   THE   MASTER,confucius
AND   SHUH  TSI   ,confucius
AND   WAN   AND   ,confucius
AGONY WITH  WHICH ,hawthorne
WOULD HAVE  HELD  ,hawthorne
HOLY  GHOST SHARE ,aquinas
AND   SHUN  WERE  ,confucius
LAW   FOR   THIS  ,aquinas
HAVE  WINE  AND   ,confucius
SMALL WARES FOR   ,hawthorne
RUINEDAND   RAISE ,plato
GOOD  FROM  BEING ,aquinas
THE   PEOPLESEEM  ,hawthorne
SUMMERAIR   THE   ,hawthorne
KUNG  ASKED SAYING,confucius
DRESS SOON  AFTER ,tolstoy
THEY  MUST  TRAIN ,plato
EYES  AND   FROM  ,tolstoy
WAS   FIRST THE   ,hawthorne
YET   STILL REMAIN,aquinas
MOVE  HIS   LOVE  ,confucius
HOLD  OFFICETHEY  ,plato
WASH  AND   RINSE ,confucius
GOD   WOULD HEAR  ,tolstoy
THE   WISER WHICH ,plato
ENEMY FORCE TWICE ,tolstoy
FRIENDMEETS FRIEND,plato
SOUL  AND   GIVEN ,hawthorne
HIS   OWN   LET   ,plato
ALL   THE   STARS ,confucius
THE   UNJUSTMUST  ,plato
DID   HEAVENCONFER,confucius
THEN  WHAT  COULD ,tolstoy
CHRISTAND   YET   ,aquinas
OLD   MAN   WITHIN,hawthorne
HOME  THE   MAN   ,confucius
ILL   THAT  NOT   ,confucius
MAN   DOES  EASY  ,shakespeare
HAD   NOT   WERE  ,tolstoy
HEARD AND   SOME  ,tolstoy
BEST  AND   WHOM  ,plato
YOU   WELL  BLISS ,shakespeare
SOME  SAIL  ROUND ,aquinas
SAID  HESTERFOR   ,hawthorne
WHEN  YAOU  WAS   ,confucius
GIFTS FOR   WHEN  ,plato
DEEDS WERE  DONE  ,plato
HAD   DIED  ALMOST,tolstoy
FAITH SINCE OUR   ,aquinas
FIFTY AND   HAS   ,confucius
DRESS BUT   THE   ,tolstoy
DAYS  MEANS THE   ,confucius
NIMBLELITTLETITBIT,hawthorne
YOU   WERE  BEST  ,shakespeare
MIND  THAT  SUITS ,shakespeare
STATE BUT   HAD   ,confucius
PRICKSNAILS SPRIGS,shakespeare
UPON  GRACE LASTLY,aquinas
HUMAN NATUREMUST  ,aquinas
TOMB  AND   AGAIN ,aquinas
SAYS  YOU   WILL  ,plato
WAS   HEARD AND   ,tolstoy
MANY  ARE   THE   ,plato
PAPER AND   HIRE  ,shakespeare
VERY  SPOT  WHERE ,tolstoy
UNCLE VENNERWAS   ,hawthorne
FORMS YOU   SAID  ,plato
THUS  CICEROSAYS  ,aquinas
OUR   WIVES THEIR ,confucius
SLAYS HIM   WHO   ,plato
NOW   YOU   SECRET,shakespeare
MUCH  PRIDE FOR   ,shakespeare
WITH  ALL   OTHER ,confucius
TSUNG SLEW  THE   ,confucius
ONLY  SOUNDSTHAT  ,tolstoy
TOO   LOUD  WHERES,shakespeare
HAS   SAID  THAN  ,plato
WHOLE ROOM  LIKE  ,tolstoy
CHUN  TSZE  CHAP  ,confucius
THAT  AFTER SIXTY ,hawthorne
YOU   TSZE  KUNG  ,confucius
BOOM  CAME  THE   ,tolstoy
HAPPY BUT   ONLY  ,aquinas
WORK  FOR   THOUGH,aquinas
THEN  DEAR  SAINT ,shakespeare
TAKE  THE   FOOL  ,shakespeare
THEY  KEPT  SAYING,tolstoy
AND   WITH  OUR   ,aquinas
WAS   COMINGAWAY  ,tolstoy
THE   HUMBLESTATE ,confucius
HORSE THAT  WOULD ,tolstoy
BUT   ERRINGREASON,aquinas
DOOR  HAD   NOW   ,hawthorne
THAT  THEY  DEEM  ,plato
MAKES HUGE  WASTE ,shakespeare
CHANGEWHICH TOOK  ,hawthorne
ALL   YOU   HEAR  ,confucius
OUR   LABOR OVER  ,confucius
NICE  WITH  SERGEY,tolstoy
HANDS THROW YOUR  ,shakespeare
THE   WILD  GOOSE ,shakespeare
FROM  HIS   WHOLE ,tolstoy
FOR   BEAUTYALL   ,confucius
LAMENTOVER  HIS   ,plato
THE   ANIMALUNLESS,aquinas
THE   WOUND HAD   ,tolstoy
CHILD WILL  LOVE  ,hawthorne
STRIVEMANY  THE   ,confucius
AND   ADORE HIM   ,aquinas
TREAT WITH  THE   ,confucius
THE   SAMARAFAMINE,tolstoy
ARROW LIKE  COURSE,confucius
ADVICEWHICH WAS   ,plato
SOME  MEN   HATE  ,aquinas
NOW   OLD   DESIRE,shakespeare
SHOULDTAKE  HIM   ,plato
THAN  YOU   HERE  ,shakespeare
DUTIESAND   MAKES ,confucius
AFTER DEATH HAS   ,plato
AND   RIGHT THING ,aquinas
AND   ANNA  WHOM  ,tolstoy
ITSELFAND   SAY   ,plato
LEWD  AND   SAD   ,confucius
HIM   TUCKETWITHIN,shakespeare
ALONE AND   NATSHA,tolstoy
STATESSOME  RETIRE,confucius
JOKES WERE  HEARD ,tolstoy
KNOW  NOT   YOU   ,shakespeare
UNCLE VENNERSAID  ,hawthorne
HAVE  EMPTY AND   ,confucius
WARM  VERY  WARM  ,tolstoy
GREAT INDEEDWAS   ,confucius
THE   DEEP  MILK  ,shakespeare
WERE  ANY   ONE   ,confucius
THEE  THINK THY   ,shakespeare
JUDGE GIVINGWAY   ,hawthorne
THE   PAST  DAY   ,hawthorne
OWN   ACCORDDURING,tolstoy
SEAMANWILT  THOU  ,hawthorne
HAVINGMERCY AND   ,aquinas
ARE   YOU   THATS ,tolstoy
WELL  SWEET SWEET ,shakespeare
ANGELSUPON  THE   ,plato
GOOD  AND   FAIR  ,plato
SINNERHAS   THE   ,aquinas
END   WITH  WRATH ,tolstoy
HOLY  GHOST ALONE ,aquinas
YOUR  HEART SPEAK ,hawthorne
THEIR IDEAS COULD ,tolstoy
THE   SMART YOUNG ,hawthorne
THEY  BUILD ALTARS,plato
ARCHONFROM  THE   ,aquinas
LIKE  THE   SHELL ,confucius
THE   SUN   WITH  ,tolstoy
SAID  THE   FULL  ,confucius
CAN   THIS  KIND  ,aquinas
HAND  HAD   NOT   ,hawthorne
ASCENDTHAT  LOFTY ,confucius
SHOULDSERVE HIS   ,confucius
SOME  CARNALMEN   ,aquinas
EVERY DISH  WHICH ,plato
GROW  HIM   AGAIN ,tolstoy
PARTS AND   PROVE ,plato
FIELD FOR   ACTION,confucius
STAY  THEN  ILL   ,shakespeare
DOST  THOU  SQUINY,shakespeare
CONFERGRACE BUT   ,aquinas
STOCKSFOOL  ENTER ,shakespeare
TAEN  HIS   OATH  ,shakespeare
FOR   YOKINGTHE   ,confucius
BEING FROM  NATURE,aquinas
CROSS FOR   WHICH ,aquinas
SENSE CAN   HAVE  ,aquinas
THY   SECRETFROM  ,hawthorne
PARTY BIAS  THE   ,confucius
OUR   OLD   ROBES ,shakespeare
OTHER NOT   ACTING,aquinas
HAD   FED   HIS   ,hawthorne
PLEASEHIM   THOUGH,confucius
WHO   HAS   POWER ,aquinas
YELLOWGALL  THAT  ,aquinas
KNIFE SHOULDCARVE ,aquinas
UNDER HER   DRESS ,tolstoy
DOES  BELONGEVEN  ,aquinas
OTHER THING CAN   ,aquinas
CAN   THE   MEN   ,confucius
AND   CAN   PROVE ,plato
HOW   AND   UNDER ,plato
SELDOMGOES  WRONG ,confucius
MINDS OTHERSTHAT  ,hawthorne
BABES DESIREMILK  ,aquinas
FORCESTHAT  THIS  ,tolstoy
THE   SHAME WERE  ,hawthorne
WHAT  STRUCKLEVIN ,tolstoy
SAYS  HELL  COME  ,shakespeare
WHAT  AND   FEAR  ,shakespeare
SOME  WHOM  THE   ,plato
THEIR WIDE  SHORT ,hawthorne
ONE   THEY  HAVE  ,plato
SURE  DOES  HIS   ,tolstoy
KNOW  NOT   THE   ,hawthorne
THE   CARNALPEOPLE,aquinas
PLAIN GROUNDFOR   ,confucius
MAN   CHRISTHENCE ,aquinas
ROSE  AND   LEFT  ,tolstoy
STUDY LET   THE   ,confucius
WELL  THAT  MANY  ,plato
THERE LIES  THAT  ,shakespeare
JUST  BEEN  SAYING,plato
SNYA  THE   COUNTS,tolstoy
YUN   WILD  SOON  ,confucius
MUST  TEEM  CREATE,shakespeare
FAULT UNDONETHE   ,shakespeare
MEANERSORT  WAS   ,plato
TWO   ONE   PART  ,plato
THAN  THIRTYAND   ,plato
WERE  SILENTHOW   ,tolstoy
YEAR  THEN  THE   ,plato
KUNG  MING  KAOU  ,confucius
CHOLERWELL  DRAW  ,shakespeare
RATHERTHOUGHTHE   ,shakespeare
JOINT STOOL THE   ,hawthorne
COMES BUT   THE   ,aquinas
THEY  EAT   AND   ,plato
SEND  AWAY  WITH  ,plato
MEALS BUT   THIS  ,plato
LOVE  AND   SHARE ,plato
NOT   WISH  OTHERS,confucius
THE   SINGERBOWING,tolstoy
ROSTV JOINEDTHEM  ,tolstoy
AND   OTHER ACTUAL,shakespeare
WHOM  WOULD YOU   ,confucius
EYES  THERE SHE   ,hawthorne
OLD   FOLKS USED  ,tolstoy
WHY   SPEAK ONLY  ,confucius
HIS   SON   LACKED,hawthorne
THE   REST  COULD ,tolstoy
ALL   FAIR  FORMS ,plato
OUR   CHIEF GUEST ,shakespeare
PARTLYTHE   OTHER ,plato
NARROWROOF  AND   ,hawthorne
MOTHERBUT   OUR   ,shakespeare
HIS   END   REPLY ,aquinas
SHE   LEADS ALL   ,plato
YOU   WONT  ANSWER,tolstoy
FIEND WHO   MADE  ,hawthorne
REMOVETHE   SORROW,confucius
POETS ARE   FOND  ,plato
WHAT  EYE   BUT   ,shakespeare
HAS   SLAIN HIS   ,confucius
NOR   INTO  THE   ,plato
MERRY AND   TWERE ,shakespeare
ALICE CAME  INTO  ,hawthorne
YEAR  ONLY  THE   ,plato
THE   FATES WAS   ,plato
THE   CASUALTONE  ,tolstoy
OWN   LITTLELIFE  ,hawthorne
SIMPLYBLIND TRULY ,plato
THEM  ALL   SHOULD,plato
ALWAYSREMAINTHEY  ,plato
AWHILEWHERE HAVE  ,shakespeare
NEARLYFORTY MILES ,tolstoy
MORE  THAN  HONEY ,aquinas
LIFE  ILL   CALL  ,shakespeare
LIKE  QUIET FROM  ,hawthorne
THE   VICTIMSENT  ,aquinas
YOUR  NOBLE SON   ,shakespeare
GROWS WORSE FROM  ,plato
TITLE HANG  LOOSE ,shakespeare
RETAILTRADEREITHER,plato
THE   ONLY  PLACE ,confucius
BRAZENFACED VARLET,shakespeare
THE   VERY  LOWEST,hawthorne
EMPLOYYOUR  FOUR  ,confucius
HIS   COUSINBETSY ,tolstoy
BUT   SHAM  SHE   ,tolstoy
KNOWS THE   ART   ,confucius
WAY   YOU   WOULD ,plato
BODILYACTS  BUT   ,aquinas
ARE   MOSTLYFOUND ,plato
CHRISTWHO   HAS   ,aquinas
AND   HAVE  DARED ,plato
HUMAN ACTS  WHICH ,aquinas
SHAKE THE   HEAD  ,shakespeare
HERE  ARE   GIVEN ,confucius
HIS   SAKE  DID   ,shakespeare
BUT   HESTERPRYNNE,hawthorne
WILL  NOT   SEEK  ,confucius
BOTH  WHICH MODERN,shakespeare
DAY   AFTER PEARL ,hawthorne
GOOD  ARE   SAID  ,aquinas
HER   SOBS  THE   ,tolstoy
ALL   HIS   PARTS ,aquinas
LORD  THIS  SAYS  ,aquinas
MOST  WIDELYTHE   ,plato
BEYONDTHE   PAKHR ,tolstoy
AFTER THESE THINGS,aquinas
WHICH WILL  REMAIN,aquinas
THINK THE   TRUE  ,hawthorne
THAT  ONE   LINK  ,hawthorne
STILL HATH  BEEN  ,shakespeare
OBJ   ROSE  WATER ,aquinas
EVIL  THESE ARE   ,plato
FOR   TWAS  YOUR  ,shakespeare
VENICEFOLLOWHIM   ,shakespeare
SOME  THINGSTHOU  ,plato
AND   WERE  SHE   ,aquinas
ROSTV THE   GAME  ,tolstoy
ENOUGHNOR   MEN   ,confucius
WORLDSHEAVY HAND  ,hawthorne
FOR   GENUS AND   ,aquinas
ALONE FOR   BEFORE,plato
THE   NEW   BEE   ,tolstoy
HIS   HIGH  NATIVE,hawthorne
THERE MIGHT HAVE  ,plato
MASTERSAID  SELL  ,confucius
WITS  FAINT SWITS ,shakespeare
HUNGERMORE  THAT  ,shakespeare
WOMEN MAY   FALL  ,shakespeare
AND   NEAR  THAT  ,shakespeare
MAN   LEANS ARE   ,confucius
ARE   THOSE WHOM  ,plato
NOT   CLAIM THE   ,plato
ARE   COMINGTHE   ,hawthorne
YES   AND   WITH  ,hawthorne
LOOK  GRAY  NOT   ,hawthorne
TWO   WHOSE FAVORS,aquinas
THE   RICH  YUAN  ,confucius
UPON  THE   FOUL  ,shakespeare
SAY   YON   GREY  ,shakespeare
THE   RITES WHICH ,plato
TORPORWHICH HAD   ,hawthorne
ANY   USE   UPON  ,hawthorne
SHE   CRIED FOR   ,hawthorne
STEP  MADE  HER   ,hawthorne
WAS   THE   FISH  ,hawthorne
THE   LORD  SAID  ,aquinas
STILL HAVE  WORSE ,hawthorne
CREDITNAY   BUT   ,shakespeare
FOUND YOU   BUT   ,plato
CHI   FAMILYASKED ,confucius
TAKEN ALONE THE   ,plato
HAVE  BEEN  YOUR  ,shakespeare
QUITE LIKE  OTHER ,tolstoy
WILL  GIVE  THEIR ,plato
HAS   GRACE FIRST ,aquinas
THIS  YEAR  AND   ,tolstoy
AND   CLAIM THE   ,hawthorne
SPOTS THE   YOUTH ,plato
CANST TELL  BOY   ,shakespeare
EAST  RATHERTHAN  ,aquinas
MAID  WITH  THE   ,tolstoy
MADE  TIGHT ALL   ,confucius
AND   YET   DID   ,confucius
WOULD NOT   HINDER,tolstoy
NOT   PASS  OVER  ,aquinas
THE   CHILD WORE  ,hawthorne
WERE  PLACEDLITTLE,aquinas
DREW  HER   CHAIR ,tolstoy
MUST  KAO   TSUNG ,confucius
NONE  EVER  FAILED,hawthorne
FAIR  ONE   HERE  ,shakespeare
EACH  TIME  PRINCE,tolstoy
WHO   WILLS WHAT  ,aquinas
FOUR  POUND WEIGHT,hawthorne
LOSE  WHAT  HAD   ,hawthorne
OUT   OTHERSJOINED,tolstoy
AND   SHE   LED   ,tolstoy
WILT  THOU  WASH  ,shakespeare
THIS  BATTLEWITH  ,tolstoy
THE   DEVICEMAN   ,shakespeare
AGO   BEFORETHIS  ,tolstoy
THERE WERE  LARGE ,tolstoy
OBJ   THE   EXTENT,aquinas
FIND  THEM  UNABLE,confucius
HEAVENFIRST WHO   ,plato
HIM   WHAT  BESTOW,shakespeare
REASONTHAT  YOUR  ,tolstoy
GODS  BELOW AND   ,plato
THEN  HAS   BEEN  ,plato
QUICK WITS  ARE   ,plato
THEN  COME  BACK  ,tolstoy
NOW   HAPPY AND   ,confucius
AND   WELL  AWAKE ,plato
DUE   UPON  THE   ,shakespeare
TSIN  OUR   RULER ,confucius
WITH  THE   UPROAR,hawthorne
MASTERWHEN  THE   ,confucius
LEAD  BRIGHTSMOKE ,shakespeare
THE   GOD   AND   ,plato
ONE   PERSONBUT   ,aquinas
WHO   WILL  THEN  ,confucius
SAW   WITH  HIS   ,tolstoy
CAME  GREAT HEAVEN,confucius
HIS   FRIENDOUT   ,tolstoy
MONEY MAKER WILL  ,plato
THE   POWERSFOR   ,aquinas
TRAIN AND   NOW   ,plato
LITTLEMAID  WHOM  ,hawthorne
AND   SHE   YOUR  ,shakespeare
WOULD FANCY YOU   ,aquinas
EASY  FOR   YOU   ,shakespeare
FILLD HER   SWEET ,shakespeare
AND   HOW   THEN  ,plato
ETHIC ADDS  YET   ,aquinas
WIFE  HIS   BABES ,shakespeare
ONLY  TERRORAND   ,hawthorne
ENOUGHFOR   MANY  ,hawthorne
MIND  ALL   ALONG ,tolstoy
THE   RING  EVEN  ,hawthorne
THAT  THE   SHOP  ,hawthorne
WORDS THEY  TOLD  ,shakespeare
HAD   BEFOREWHICH ,aquinas
PORTALAND   ROOTED,hawthorne
